prosumer_id,day,chain_type,region_type,vulnerability_index,energy_generated_kwh,energy_demand_kwh,bid_price,market_clearing_price,expected_REC,rec_allocated,fairness_gap,fairness_score,zk_proof_latency_ms,zk_energy_consumption_kwh,centralized_latency_ms,zkLLM_latency_ms,dao_round,governance_adaptivity_alpha,dao_voting_weight,regulatory_flag,compliance_score,anomaly_type
55,247,Cosmos,rural,0.4692050006196382,31.210878815684573,11.29055506957266,36.69530568593139,50.63148078138634,28.089790934116117,0.0,0.9999999643998787,3.560012129533163e-08,276.3251975624864,0.0008350736462361622,147.59223571608575,684.3615884981294,44,0.2645429189671399,0.8461059508898313,0,3.560012129533163e-08,normal
912,148,Polkadot,rural,0.5812493946081749,27.369282775832303,11.03293305944744,35.86242550639569,46.278103617627984,24.632354498249075,0.0,0.9999999594029892,4.0597010753096185e-08,414.8566180824504,0.0008901656202746653,124.53402733849074,628.9545153824814,16,0.42693938597758063,0.37096188272743613,0,4.0597010753096185e-08,normal
12,230,Ethereum,urban,0.6244688105079637,18.81177302892449,13.520055581611455,40.71989272018564,56.18928170382032,16.930595726032042,0.0,0.9999999409353364,5.906466360450224e-08,526.761832976663,0.0013442559699649134,151.32627441538625,785.6579489492407,30,0.35741561665463817,0.40095217148519513,0,5.906466360450224e-08,normal
657,280,Polkadot,urban,0.7311371244006196,12.427596414581114,21.066262652871366,50.285619531112076,55.33659154627328,11.184836773123003,0.0,0.9999999105932496,8.940675044755153e-08,444.826890049787,0.001237966878253747,133.40953854692606,895.2943010144261,35,0.13627238710923895,0.8103960826511474,0,8.940675044755153e-08,normal
400,125,Polkadot,urban,0.18972378660312905,7.430373397058496,9.428224904377998,37.98565903411959,44.269673896972066,6.687336057352646,0.0,0.9999998504636463,1.4953635374403973e-07,583.1560220744873,0.0009598287146469717,120.33254889782565,637.002507213905,47,0.4735211964713576,0.6248612003220174,0,1.4953635374403973e-07,normal
908,192,Cosmos,urban,0.2622846761531149,11.853167158874097,26.782903149111235,34.38447438872339,52.75738620787586,10.667850442986687,0.0,0.999999906260412,9.373958798075677e-08,295.737278293389,0.0008965068375404268,147.2621528491738,588.3389927811318,23,0.15596259399519663,0.18139156416799276,0,9.373958798075677e-08,normal
648,80,Cosmos,urban,0.24350701595129964,13.280303381969667,18.020738327567212,41.08479712880701,55.974159280094554,11.952273043772701,0.0,0.999999916333913,8.36660869474315e-08,396.9708449434571,0.0008337499294048793,144.50236474984771,688.3958926403602,14,0.2825415058453601,0.35998751017598907,0,8.36660869474315e-08,normal
980,94,Ethereum,semi-urban,0.14917209811066,8.282562837374726,8.486032904316582,46.10474295124573,53.34920247402823,7.454306553637254,0.0,0.9999998658493773,1.3415062272148504e-07,1508.2594600904279,0.001374513804505061,166.23095657302625,749.417373550045,50,0.49488592192895087,0.6908190742394844,0,1.3415062272148504e-07,latenc
515,226,Ethereum,urban,0.2443955764036766,17.08933350162151,18.04050310801151,41.80170840476725,44.44499940384572,15.38040015145936,0.0,0.9999999349821901,6.501780991374773e-08,856.1993590266131,0.0011835535028457149,143.8038893413009,684.03425484153,13,0.22284083200500762,0.44724354507100994,0,6.501780991374773e-08,latenc
656,65,Ethereum,urban,0.6136526447168399,8.670116035242113,12.434926474753151,55.05353911020685,44.43006089731007,7.803104431717903,7.803104431717903,0.0,1.0,443.9204021220683,0.0009260674324503674,166.88078683060687,666.6800754166555,29,0.1563169173587995,0.6693508115740953,0,1.0,normal
542,88,Cosmos,rural,0.36641159371624255,16.359382992446346,12.241353207855663,55.49323817668201,45.08356630590499,14.723444693201712,9.793082566284532,0.3348646933369467,0.6651353066630533,352.0079348376391,0.0007879862146856064,159.02587166147987,675.2016923620083,24,0.3792204042632945,0.9817211013952883,0,0.6651353066630533,normal
237,88,Cosmos,semi-urban,0.7679124369305907,11.889095659905124,20.06677336053856,65.40913141319493,50.265614301696765,10.700186093914612,10.700186093914612,0.0,1.0,753.339454764083,0.000687994985145251,154.45230243452744,690.3204781776557,43,0.24047898482959518,0.890304857778836,0,1.0,latenc
279,201,Polkadot,semi-urban,0.5364187993430671,8.039071236106187,15.279927440011685,54.437344578144454,41.109746396069404,7.235164112495569,7.235164112495569,0.0,1.0,387.10138534393076,0.0007964409479711381,148.43321841388277,578.7401399175823,25,0.32207305361933514,0.30917962031438817,0,1.0,normal
348,214,Ethereum,semi-urban,0.21203916711678672,28.49060575280045,13.425819892656186,40.965821793142425,55.40918059565413,25.641545177520406,0.0,0.9999999610007917,3.899920830718884e-08,482.090302551609,0.0013347514604608284,123.69716033130629,945.883597723599,18,0.45191211877440574,0.612544515959818,0,3.899920830718884e-08,dao_co
1809,204,Cosmos,urban,0.4673820005833387,9.929283134655297,16.40638609133132,52.642462927351446,50.680849213122734,8.936354821189767,8.936354821189767,0.0,1.0,441.19707328053335,0.0010734125043122987,150.73786656865585,752.3653652253067,50,0.16617361985029183,0.7393272701987883,0,1.0,sybil_
104,89,Cosmos,urban,0.5933688025886747,30.648167850823476,9.012406960373674,50.00567651991947,33.37445197356182,27.58335106574113,7.20992556829894,0.7386131115929975,0.2613868884070025,354.8434134354694,0.0011024639178132617,185.6055740401266,644.1989872061179,4,0.30205100816075825,0.12816934342411704,0,0.2613868884070025,normal
630,61,Ethereum,semi-urban,0.8661949714288175,6.9929953506030635,15.17013236767495,58.019019611425634,60.94922794050841,6.293695815542757,0.0,0.9999998411108718,1.5888912818784462e-07,503.9980312299359,0.001153139119481976,152.1635543588756,719.4925672852855,30,0.14734452267631803,0.43318698843750936,0,1.5888912818784462e-07,normal
517,271,Cosmos,semi-urban,0.8337176000659972,8.403589103381844,24.362362454890704,55.71582168551998,43.17692523276478,7.563230193043659,7.563230193043659,0.0,1.0,309.37891526858584,0.0007223783611564222,163.8023026748849,726.2910250558036,12,0.31547544650814074,0.25528070710057515,0,1.0,normal
980,94,Polkadot,rural,0.42647983551631563,18.658285508602603,5.723638344425687,53.663641661523144,57.04814029552238,16.792456957742342,0.0,0.9999999404494563,5.9550543718422944e-08,301.0445789896429,0.0010482279613890574,103.55830282185849,582.0944138023958,28,0.4397368288382748,0.10970136517009377,0,5.9550543718422944e-08,normal
872,307,Ethereum,urban,0.647675819097549,6.452582221547189,16.63980066297486,62.88591324006885,52.30364065010675,5.80732399939247,5.80732399939247,0.0,1.0,532.6747615794017,0.0009237719619438211,126.7336307890375,705.9456706536678,21,0.3746456005530686,0.8122189975757198,0,1.0,normal
248,27,Ethereum,urban,0.2978047796657074,14.193302616065491,16.414119974380714,64.2504026735443,55.73315743793081,12.773972354458943,12.773972354458943,0.0,1.0,550.6267595632186,0.0014096594482695855,177.8653732760637,841.6108380255109,26,0.17628333553221087,0.8493867650383307,0,1.0,normal
364,214,Ethereum,semi-urban,0.6330033094497642,11.498469271322548,14.265591383859162,42.234434888473174,44.52413915353243,10.348622344190295,0.0,0.9999999033687896,9.663121036673772e-08,534.4468537667431,0.0012407969577477936,150.67161391020332,661.8637714809669,22,0.3666850497722137,0.30387569183744895,0,9.663121036673772e-08,normal
321,74,Ethereum,urban,0.9127924450292751,20.85205015513653,1.9248381957174647,39.12070139691156,51.75814416320345,18.76684513962288,0.0,0.9999999467145415,5.328545849003774e-08,467.112907958198,0.0016765385842701802,153.6337544367217,613.0586023449963,41,0.2849071798542965,0.515219265406335,0,5.328545849003774e-08,normal
633,61,Polkadot,rural,0.6245427696636147,25.805972104819176,12.571333902261323,35.493956947266156,52.01304093553131,23.22537489433726,0.0,0.9999999569436462,4.305635381562922e-08,529.7852514983348,0.0009780351490904955,186.60046433067225,684.2142302711205,50,0.2463216192868347,0.6768966115927141,0,4.305635381562922e-08,normal
286,186,Ethereum,semi-urban,0.3037718374168553,19.859194056772377,18.02388861970874,56.016742342100166,56.10496357356945,17.87327465109514,0.0,0.9999999440505467,5.594945329256973e-08,532.2731048755079,0.0015961561536836694,143.92436963846993,837.4628362383211,18,0.17622018043955712,0.4403167232818528,0,5.594945329256973e-08,normal
149,31,Ethereum,rural,0.6439834233704885,11.732067215118773,22.5853612759701,39.54915636724799,44.322283618802615,10.558860493606897,0.0,0.9999999052928197,9.470718032034142e-08,524.8994674454394,0.0011271051713397117,128.71172571784933,644.2826271793047,49,0.21716079018501588,0.8693336030085553,0,9.470718032034142e-08,normal
84,219,Polkadot,urban,0.9027546708329187,5.626498019563388,12.133964778659147,45.58200286435058,50.48600297402054,5.063848217607049,0.0,0.9999998025217661,1.9747823387650243e-07,455.828925313379,0.0011716077799731005,156.69816657148192,715.0035090645014,30,0.11485380813653348,0.6229087663114901,0,1.9747823387650243e-07,normal
966,12,Ethereum,urban,0.1370469307721639,16.14009652924988,8.87260643071781,56.99532306606238,54.2328093544685,14.526086876324893,7.098085144574248,0.5113559683097507,0.4886440316902493,474.67918729583783,0.0009624410980879166,170.92821200432525,691.6598599634549,9,0.45759695311452986,0.4128868198565172,0,0.4886440316902493,normal
406,302,Cosmos,urban,0.4824469178954145,15.916822405883547,17.981143250159956,63.37856988505855,44.54928671233335,14.325140165295192,14.325140165295192,0.0,1.0,295.97879666514325,0.0007703798875142798,163.04004058757394,672.825442869216,47,0.2249236453856308,0.8354603146160483,0,1.0,normal
978,32,Polkadot,rural,0.321050949935775,34.87924263093138,18.54594844241391,45.77586284644938,43.418255894362254,31.39131836783824,14.836758753931129,0.5273610650104745,0.47263893498952547,366.6095054307533,0.0006376743996687668,144.11758336656027,707.6655627749442,21,0.4597368326115503,0.23705658105060315,0,0.47263893498952547,normal
456,160,Polkadot,rural,0.24146745389339164,25.740601320065576,12.24127779799713,67.07994374148817,43.57228523877111,23.166541188059018,6.855115566878393,0.7040940978057657,0.2959059021942343,407.6961625804812,0.0010715074423037479,130.8097808501936,609.6996224869563,29,0.47733136457720293,0.19898786013900793,0,0.2959059021942343,rural_
743,237,Cosmos,urban,0.39620897629914265,13.945233314670915,18.88730223685587,47.51861832993481,47.46237861065064,12.550709983203824,12.550709983203824,0.0,1.0,401.91694079343984,0.0007285459499464259,156.0141188184631,761.3716391228866,37,0.38035583171472276,0.9619849814510374,0,1.0,normal
800,227,Ethereum,urban,0.39396804598114343,12.200658840838127,10.246892367842616,67.03977589418012,47.241945879710826,10.980592956754315,8.197513894274094,0.25345432801185686,0.7465456719881431,429.805280053955,0.0013955083042299246,152.1132652420184,794.051862112141,34,0.33628216185690885,0.7498814993098223,0,0.7465456719881431,normal
161,181,Polkadot,urban,0.2104329968932267,27.23657613900022,15.531389630486508,39.2727684722436,52.790820043700414,24.5129185251002,0.0,0.9999999592051857,4.079481430441234e-08,458.8109280544471,0.0014731728267219067,189.97590234345176,715.028812416706,41,0.44688488074907606,0.8836489729711099,0,4.079481430441234e-08,normal
784,317,Ethereum,semi-urban,0.4036251285111213,16.813404531635086,16.226347096836243,50.942375956554095,51.153002860898354,15.132064078471577,0.0,0.9999999339151666,6.60848333833286e-08,556.0609015190727,0.0012703099589004487,160.02387137442838,531.9672397965753,35,0.13115852029493782,0.956118765028839,0,6.60848333833286e-08,normal
460,46,Cosmos,semi-urban,0.6337318202824207,13.616225070415508,10.139928985953864,47.09461170284265,49.94208818709339,12.254602563373957,0.0,0.9999999183980132,8.160198683437869e-08,303.96018887959957,0.0007935914789730551,152.48079233126174,664.7232713859873,20,0.34667557691777096,0.6517810455240937,0,8.160198683437869e-08,normal
550,341,Cosmos,urban,0.025731965203749763,16.142633812387853,15.056800572363723,58.14771603763875,46.611713190080934,14.528370431149067,12.04544045789098,0.1709021541075585,0.8290978458924415,416.7278192036647,0.0008955570623196747,125.65382774283322,751.2153810668826,1,0.4697233562395621,0.49672135681995067,0,0.8290978458924415,normal
500,80,Ethereum,semi-urban,0.989225212647984,18.25634512816143,13.768184044166778,45.25348771522153,50.22956913196724,16.430710615345287,0.0,0.9999999391383633,6.086163673035827e-08,391.46918310300134,0.0014266869153916324,107.47282359307826,440.88639639209345,32,0.45836390759160184,0.9797238625250021,0,6.086163673035827e-08,normal
738,135,Polkadot,rural,0.2959443249139082,10.75693332814783,7.785437228302856,57.331449661069826,52.970908163235656,9.681239995333048,6.228349782642285,0.35665781012529985,0.6433421898747002,379.52485664242164,0.0009097131229785508,155.06930557131244,695.6168742230882,17,0.408129653618471,0.641042399508807,0,0.6433421898747002,normal
509,260,Ethereum,semi-urban,0.6236453645051274,8.74538674963687,11.5804408229986,55.60905554042198,41.565749086135966,7.870848074673183,7.870848074673183,0.0,1.0,438.6943718475609,0.0012917349298875412,169.89025570491978,722.612560335004,21,0.19732506091294755,0.9870174446822985,0,1.0,normal
654,308,Cosmos,rural,0.28354894516642437,7.0925407902977,15.00478300840251,65.88530609217214,46.915381246779994,6.38328671126793,6.38328671126793,0.0,1.0,357.9893860382205,0.0008668252818944557,131.23486547475974,572.9733502584666,26,0.36800860946930447,0.32670456493054556,0,1.0,normal
804,247,Ethereum,semi-urban,0.393535877619517,10.0015101721301,17.338713736339162,37.753008708754805,52.08882288232994,9.00135915491709,0.0,0.9999998889056785,1.1109432151990006e-07,476.57694699819336,0.0010199942986100846,145.87626702032412,735.7205930727685,33,0.4583413456097054,0.9081976892209844,0,1.1109432151990006e-07,normal
481,159,Cosmos,urban,0.5492374758022005,17.149510913555822,13.385171459942086,55.405979759001475,51.34490041457174,15.43455982220024,10.70813716795367,0.3062233327331439,0.6937766672668562,298.72219225377535,0.0008767876647310164,174.20517344472137,467.72040935064643,37,0.24316200216943132,0.5169415250225421,0,0.6937766672668562,normal
663,203,Ethereum,rural,0.6118525026364475,27.63255270300602,18.48788520078496,66.36748512123694,51.92435313284086,24.86929743270542,10.353215712439576,0.583694862142788,0.416305137857212,595.3740295620813,0.0009199494756192091,162.4965273962328,801.3965112001215,28,0.357138106090816,0.30577854229250817,0,0.416305137857212,rural_
114,112,Polkadot,semi-urban,0.7704579495200881,9.040214692325726,19.81692462793614,57.11351978361186,46.79234697355311,8.136193223093153,8.136193223093153,0.0,1.0,376.3426185557208,0.0008895778209222638,153.5464495056965,809.9305273413074,28,0.26524161683505604,0.7932950639098423,0,1.0,normal
749,292,Cosmos,urban,0.791683814889249,26.253289308978037,14.906077437257121,63.16922299809907,50.41067228671185,23.627960378080232,11.924861949805697,0.4953071592173649,0.5046928407826351,205.18599272947856,0.0007285716939650489,147.7218249591495,644.5727031770559,14,0.46130960460278214,0.21596473662023274,0,0.5046928407826351,normal
578,310,Cosmos,urban,0.5187031791226209,11.358241649673072,25.7350762454092,39.44566319141799,50.36436661102256,10.222417484705765,0.0,0.9999999021757913,9.782420873349906e-08,401.908579498993,0.0006774068697564518,162.29552853003662,745.9088192948905,33,0.19470445668333647,0.9727070069851957,0,9.782420873349906e-08,normal
361,119,Ethereum,urban,0.07572575426375605,25.469613716237035,19.76998798059851,35.263328155854055,52.34241520818688,22.922652344613333,0.0,0.9999999563750328,4.362496719423348e-08,449.09362826233706,0.001375613266989826,153.49461244459053,581.1357119044226,27,0.2124578161103779,0.9862924273999076,0,4.362496719423348e-08,normal
341,17,Polkadot,urban,0.5577835588845373,6.404176923299781,15.779359396425404,57.52101977954894,50.53016800908407,5.763759230969804,5.763759230969804,0.0,1.0,356.6617290867701,0.0006741903956950775,183.55799330619675,674.7623313504577,32,0.3723755760668528,0.8415722953637348,0,1.0,normal
770,331,Ethereum,urban,0.47758028406933883,7.829554680779394,11.469325936042928,57.658088523277726,48.31502294820901,7.046599212701454,7.046599212701454,0.0,1.0,443.3846026027006,0.0012595657953749799,163.19419441218406,681.829030643164,20,0.1065899269806526,0.3226583118825998,0,1.0,normal
987,227,Polkadot,rural,0.21538660726527814,12.615319556973075,18.640230897388548,37.87535037343745,46.596331715026245,11.353787601275767,0.0,0.9999999119236729,8.807632712048985e-08,405.8310428089281,0.0008389184610344167,160.59867038284912,693.1295228257621,12,0.21185452769625504,0.5604266160266093,0,8.807632712048985e-08,normal
761,361,Ethereum,urban,0.010162871989789157,14.310080093201996,13.442061697921952,47.811240230417816,45.96385059433376,12.879072083881796,10.753649358337562,0.16502916876869103,0.834970831231309,416.1689095625746,0.0014745582440534478,142.91921850436813,677.5321022370455,40,0.2153914196085218,0.6287168756561677,0,0.834970831231309,normal
969,117,Ethereum,urban,0.3159659741807188,13.757986382984605,12.010718170680004,46.8277946834245,42.011176628661055,12.382187744686144,9.608574536544005,0.22400023657630355,0.7759997634236965,450.2372432708552,0.0009368113332045071,151.94833808064564,705.3948245891198,5,0.38010089483358855,0.7483700929759725,0,0.7759997634236965,normal
449,43,Polkadot,semi-urban,0.2594883220680264,9.844502050139743,9.31529191185436,50.0622243393147,48.54183345459232,8.860051845125769,7.452233529483488,0.15889502469692066,0.8411049753030794,392.0286392467564,0.001020652944480342,158.20302526966756,866.650853524279,30,0.3028776278429991,0.3567717426143384,0,0.8411049753030794,normal
843,115,Ethereum,rural,0.48291021835029635,5.829468436237734,12.959959455263247,47.329992330309906,41.69963884674423,5.246521592613961,5.246521592613961,0.0,1.0,425.0224534969376,0.0014808775731614337,179.7793279704252,851.3821290042579,39,0.1244243290218297,0.9431507060158562,0,1.0,normal
835,283,Polkadot,urban,0.7616015692510014,12.865021775858969,8.158665565131514,50.55765278971068,48.59323087517174,11.578519598273072,6.5269324521052114,0.4362895158576046,0.5637104841423954,439.03140392448586,0.0014719251716983762,146.2640228669525,649.4155386648835,27,0.2715616614631766,2.610920950805114,0,0.5637104841423954,dao_co
180,37,Ethereum,urban,0.4390400110838628,27.553938283420848,23.22604895746666,64.945688223628,39.73528947265872,24.798544455078765,18.580839165973327,0.2507286284338119,0.7492713715661881,353.27892017326775,0.0006590591949737718,153.96727159954105,745.777201088745,22,0.4965211867208318,0.36405916490907486,0,0.7492713715661881,normal
702,302,Ethereum,rural,0.951568420035247,20.23154181961834,15.673703076839622,57.967160761141706,55.01227011149383,18.208387637656507,12.538962461471698,0.3113633660289935,0.6886366339710065,474.7869440541768,0.0015521191183015845,101.73394316814078,593.7496465511181,9,0.4574918142687353,0.44010731397567326,0,0.6886366339710065,normal
407,113,Cosmos,semi-urban,0.22131331811069532,4.9354784100255955,10.663836340285265,44.94449376343016,54.348347672869195,4.441930569023036,0.0,0.9999997748727136,2.2512728636847612e-07,333.3579893402669,0.0008504303336010814,112.20345116682438,745.5989005145634,30,0.42638503613918344,0.11578614486458963,0,2.2512728636847612e-07,normal
666,35,Ethereum,urban,0.2209520415681525,16.90365743171442,15.952783140336726,69.59159238367548,50.657486974036395,15.213291688542979,12.76222651226938,0.1611133911937077,0.8388866088062923,515.1122623558031,0.0009548217675568188,131.74374164472098,764.3904265850209,30,0.3478334847090199,0.903092794676881,0,0.8388866088062923,normal
196,132,Ethereum,semi-urban,0.6044495628387639,22.450130143988442,15.560202145289479,48.41982176537733,39.87802488515335,20.2051171295896,12.448161716231583,0.3839104212906462,0.6160895787093539,467.52166011449526,0.001282085255522535,172.62750033819987,812.2156884730305,31,0.15072200874504038,0.8939670653537237,0,0.6160895787093539,normal
466,336,Polkadot,semi-urban,0.8962625937857736,18.34156013691627,23.942220521038447,51.0196741752136,49.13061770977391,16.507404123224646,16.507404123224646,0.0,1.0,1147.9229960971882,0.0009109259933037052,154.7963176066325,553.8934428090143,6,0.4596490760772408,0.29854954585120475,0,1.0,latenc
311,336,Polkadot,semi-urban,0.6718575672757509,6.833649003321378,20.002619357647628,50.08338612455586,51.01743653478634,6.15028410298924,0.0,0.9999998374059116,1.625940884153465e-07,453.1931449845817,0.0007816418032073516,154.58866083214693,722.5219020988919,36,0.24391938466007723,0.9676552198955021,0,1.625940884153465e-07,normal
262,228,Polkadot,urban,0.6736782295553966,6.668653386111185,10.954908668519547,47.47858830162939,44.93448411450391,6.0017880475000664,6.0017880475000664,0.0,1.0,415.76260536952384,0.0008601596896166967,157.87827018721444,734.4211214317468,3,0.16810153227307217,0.9662190598729198,0,1.0,normal
419,147,Ethereum,urban,0.8062859744418099,19.516751643368437,10.37447023972709,49.029870045383525,40.01635751565468,17.565076479031593,8.299576191781673,0.5274955546487432,0.4725044453512568,391.47408813463164,0.0011492551593545001,195.04688713369652,773.3813677518343,13,0.15510830546672724,0.49709763459907774,0,0.4725044453512568,normal
406,122,Ethereum,urban,0.6686795427345773,18.68420241043347,20.165353655735895,32.90732049308172,59.41992904295131,16.815782169390125,0.0,0.999999940532059,5.9467941015967085e-08,487.67938138250054,0.0009536575077069161,142.70324146202924,643.5144695827835,9,0.4389138396255098,0.20470455791948172,0,5.9467941015967085e-08,normal
939,81,Cosmos,urban,0.7593477022231337,16.21938670580306,13.845215320323508,44.775950010165126,49.43482695283671,14.597448035222754,0.0,0.9999999314948799,6.850512013212295e-08,275.32504054958,0.0010249577723284852,157.69512768208375,638.5968775926146,6,0.35388368126951375,0.8274058324764012,0,6.850512013212295e-08,normal
143,173,Cosmos,urban,0.8661274616096832,26.751723420575644,7.342006247452842,74.33860930747093,51.697662304463606,24.07655107851808,5.873604997962274,0.7560445541036207,0.2439554458963793,344.66087844238973,0.0006417687972324456,159.68703929653014,873.4185540892813,32,0.1430191469886064,0.5104822203290917,0,0.2439554458963793,normal
342,154,Ethereum,urban,0.007910707554967367,9.82764695300715,13.098472366300701,53.07803818903356,49.89566531398108,8.844882257706436,8.844882257706436,0.0,1.0,573.7557974926457,0.0010876133249132468,142.24278184164015,664.494310772059,31,0.439362718917623,0.10930649769625983,0,1.0,normal
316,150,Polkadot,rural,0.8856229103941606,5.214017625904166,14.19004012350124,48.477378677728026,55.45639659871531,4.692615863313749,0.0,0.9999997868992868,2.13100713186698e-07,355.70900457311626,0.0011370226196424948,184.8381266310095,840.0385886135975,22,0.20215954091101912,0.8572604837302693,0,2.13100713186698e-07,normal
101,58,Ethereum,urban,0.21526437773838025,21.01520970804334,18.83648882823241,60.1071926204361,51.551915528099315,18.913688737239006,15.06919106258593,0.20326534526384227,0.7967346547361578,404.8773775875569,0.0009043813155004775,124.34921579212529,823.1400005619191,31,0.3393155905594173,0.8627768814371423,0,0.7967346547361578,normal
244,63,Ethereum,urban,0.9121054767832221,16.868306352657438,15.439882998853065,45.52963890453657,52.79915606304674,15.181475717391695,0.0,0.999999934130255,6.586974499178666e-08,579.4439493356542,0.0014225924070185726,164.1652978050848,595.6823356630024,25,0.4841774272780105,0.3399055780913711,0,6.586974499178666e-08,normal
490,156,Ethereum,semi-urban,0.2661832952809945,13.149982431036387,10.932579812176666,56.58179749759822,49.884421081397754,11.834984187932749,8.746063849741333,0.26099908780122155,0.7390009121987784,476.7133477103997,0.0010952823034859319,186.2178005639375,580.2530425926337,31,0.41608834572224274,0.622920946835995,0,0.7390009121987784,normal
12,356,Polkadot,urban,0.4552389393373354,13.946709543319844,17.287020562067944,64.74326877944078,48.323771680582,12.55203858898786,12.55203858898786,0.0,1.0,426.20551218249767,0.0006593750061058143,144.16413854826394,603.5492088592537,18,0.3691241722149765,2.6772736443665455,0,1.0,dao_co
239,322,Ethereum,rural,0.9338833698052615,15.405058488970209,15.634982433803877,52.540367981742,48.11300370537186,13.864552640073189,12.507985947043103,0.09784423849817675,0.9021557615018232,489.23491944200964,0.0012460458534872996,131.23672920943034,885.0432933002103,35,0.4079128221205195,0.6331444312196631,0,0.9021557615018232,normal
561,168,Cosmos,rural,0.10974681270993614,22.491176678701656,1.047265389112093,32.919780083826986,44.43683334916827,20.24205901083149,0.0,0.9999999505979135,4.940208653270162e-08,428.6682737134337,0.0009161026078133404,178.32491595422354,638.6300658062389,21,0.3154688150971584,0.20941881212092361,0,4.940208653270162e-08,normal
42,166,Polkadot,semi-urban,0.7452831283954352,12.755210170697955,17.525365749051947,45.59947392951301,50.09186276155874,11.47968915362816,0.0,0.999999912889635,8.711036503239455e-08,458.6592480105158,0.000910572600179979,135.2362391425673,785.0066562033896,49,0.26291893972232394,0.2982723928497531,0,8.711036503239455e-08,normal
678,85,Ethereum,semi-urban,0.3924486387010794,14.415648823364663,9.871484465994147,55.229280207748396,52.00083020858422,12.974083941028196,7.897187572795318,0.39131055417851573,0.6086894458214842,577.8538560952157,0.0012024673311544062,187.44249686040826,717.5428396347469,32,0.1069775951304889,0.6222660272784902,0,0.6086894458214842,normal
594,137,Cosmos,rural,0.024100747079896623,9.721061967260713,13.48279865531674,55.25885541358281,52.74028782929601,8.748955770534643,8.748955770534643,0.0,1.0,936.2360939842922,0.0010316456372934943,152.35841836112192,723.0118426565549,45,0.10005062641378532,0.35705035133478347,0,1.0,latenc
429,189,Ethereum,semi-urban,0.9391330670147382,19.763282723240568,12.278160785151773,57.40200512604882,48.51410449254946,17.78695445091651,9.822528628121418,0.4477677950435699,0.5522322049564301,546.7953160262902,0.0007885139793042498,140.86847183207382,745.1243518613364,2,0.4705882135325613,0.40449122066608223,0,0.5522322049564301,normal
803,2,Polkadot,rural,0.11782886233505119,11.324190088504213,3.655707034219331,34.63514987430188,55.48049174976162,10.191771079653792,0.0,0.9999999018816363,9.811836365614113e-08,352.37719252658906,0.0010622193092667796,150.797312009105,708.473755578107,22,0.140822420939816,0.983691444802733,0,9.811836365614113e-08,normal
158,106,Ethereum,rural,0.7741417708638764,10.741858694693718,16.91552921883269,54.15277865589189,43.22655308513986,9.667672825224347,9.667672825224347,0.0,1.0,500.2564934102271,0.0012250205215777632,127.75261171156664,757.519277023877,30,0.3391129675113048,0.33454718294165986,0,1.0,normal
216,364,Ethereum,urban,0.3842701468102673,16.865505460263982,7.90091170398889,47.3423154854543,55.75495780071436,15.178954914237584,0.0,0.9999999341193159,6.58806841302706e-08,362.7085212413023,0.0017164528289344656,149.8287854387153,738.4871322655621,49,0.3268971596706589,0.47564420495488136,0,6.58806841302706e-08,normal
670,72,Ethereum,rural,0.8105829283108731,11.813333817221944,13.003401811293813,48.10605749665387,45.40078696574511,10.63200043549975,10.40272144903505,0.021564988290835578,0.9784350117091645,504.34684627629963,0.0010447721002902121,156.84506385330192,659.0360892908958,42,0.34024853359134977,0.4972745099883684,0,0.9784350117091645,normal
462,126,Ethereum,rural,0.7502872647848643,13.688523058803248,13.530458375908045,43.16281090075938,46.67168771785241,12.319670752922924,0.0,0.9999999188290062,8.117099381532711e-08,429.2148300755042,0.0012876989620562384,171.23999008249842,742.8046369732067,17,0.3021050026493711,0.30979728698544695,0,8.117099381532711e-08,normal
134,170,Ethereum,rural,0.6332185421150665,12.00450954978093,6.538209606712083,59.189566047758014,40.40293302477355,10.804058594802838,5.230567685369667,0.5158700635189231,0.48412993648107694,511.18945968722716,0.0013522200775574536,176.84512526690486,677.1375448817446,16,0.47856059848131527,0.777137541093123,0,0.48412993648107694,normal
67,205,Ethereum,rural,0.9392225170481757,11.524342711341552,19.650315183532562,53.82957701972142,44.33117383092917,10.371908440207397,10.371908440207397,0.0,1.0,526.152896981458,0.0010737182558963657,181.02079202845914,852.1363699591511,31,0.23993409725239445,0.45817842867277936,0,1.0,normal
848,313,Cosmos,urban,0.09892348074633883,6.91118515500241,13.048115602524467,56.36750713238118,51.150740904165026,6.220066639502169,6.220066639502169,0.0,1.0,295.2448721113084,0.0007624951036648667,116.17624317977504,748.9713662592831,37,0.22299281797662293,0.37900622494603065,0,1.0,normal
7,337,Ethereum,urban,0.7985791285126597,17.091580506923403,13.45514143395479,60.215789313352985,51.52577131653229,15.382422456231064,10.764113147163833,0.30023288087264693,0.6997671191273531,470.2121041183469,0.0011769322972032476,142.32162603338045,808.1929673106325,43,0.24551107868955482,0.797870471097099,0,0.6997671191273531,normal
948,195,Ethereum,rural,0.6707852815980837,8.308372408440569,15.821597429919754,41.50199390460689,55.51117210526404,7.477535167596512,0.0,0.9999998662661099,1.3373389007309555e-07,435.191539665458,0.0012519806950677997,148.61013346956778,884.3644918424866,43,0.1824728339646792,0.8435107884739816,0,1.3373389007309555e-07,normal
